hotel_id,city,distance,stars,rating,accommodation_type,year,month,weekend,price
7784,London,2.5,3,3.7,Guest House,2018,4,1,152
7784,London,2.5,3,3.7,Guest House,2018,6,1,152
7785,London,4.4,3,3.9,Guest House,2018,5,1,112
7785,London,4.4,3,3.9,Guest House,2017,11,0,112
7785,London,4.4,3,3.9,Guest House,2018,4,1,112
7785,London,4.4,3,3.9,Guest House,2017,11,1,194
7785,London,4.4,3,3.9,Guest House,2017,12,0,93
7785,London,4.4,3,3.9,Guest House,2018,6,1,135
7785,London,4.4,3,3.9,Guest House,2018,3,1,132
7785,London,4.4,3,3.9,Guest House,2018,1,1,77
7785,London,4.4,3,3.9,Guest House,2018,2,1,132
7785,London,4.4,3,3.9,Guest House,2017,12,0,619
7786,London,3.2,2,3.4,Inn,2017,12,0,102
7786,London,3.2,2,3.4,Inn,2017,11,0,102
7786,London,3.2,2,3.4,Inn,2017,12,0,452
7787,London,2.4,2,2.7,Apartment,2017,11,0,182
7787,London,2.4,2,2.7,Apartment,2018,2,1,198
7787,London,2.4,2,2.7,Apartment,2018,5,1,198
7787,London,2.4,2,2.7,Apartment,2018,1,1,198
7787,London,2.4,2,2.7,Apartment,2018,3,1,198
7787,London,2.4,2,2.7,Apartment,2018,4,1,198
7788,London,5.9,4,4,Hotel,2018,4,1,171
7788,London,5.9,4,4,Hotel,2017,11,1,107
7788,London,5.9,4,4,Hotel,2017,11,0,171
7788,London,5.9,4,4,Hotel,2018,2,1,140
7788,London,5.9,4,4,Hotel,2017,12,0,408
7788,London,5.9,4,4,Hotel,2018,5,1,177
7788,London,5.9,4,4,Hotel,2018,3,1,158
7788,London,5.9,4,4,Hotel,2018,6,1,189
7788,London,5.9,4,4,Hotel,2017,12,0,128
7788,London,5.9,4,4,Hotel,2018,1,1,132
7789,London,4.2,3,4.5,Apartment,2017,12,0,1246
7789,London,4.2,3,4.5,Apartment,2017,11,0,212
7789,London,4.2,3,4.5,Apartment,2017,11,1,160
7790,London,1.3,3,3.4,Apartment,2017,12,0,1231
7791,London,8.9,3,NA,Apartment,2017,11,0,85
7792,London,2.2,4,4.5,Hotel,2017,11,1,223
7792,London,2.2,4,4.5,Hotel,2018,6,1,211
7792,London,2.2,4,4.5,Hotel,2017,11,0,258
7792,London,2.2,4,4.5,Hotel,2017,12,0,751
7792,London,2.2,4,4.5,Hotel,2017,12,0,140
7792,London,2.2,4,4.5,Hotel,2018,5,1,211
7792,London,2.2,4,4.5,Hotel,2018,2,1,164
7792,London,2.2,4,4.5,Hotel,2018,3,1,164
7792,London,2.2,4,4.5,Hotel,2018,4,1,187
7792,London,2.2,4,4.5,Hotel,2018,1,1,164
7793,London,3.3,4,3.7,Hotel,2018,5,1,261
7793,London,3.3,4,3.7,Hotel,2017,11,0,182
7793,London,3.3,4,3.7,Hotel,2017,11,1,169
7793,London,3.3,4,3.7,Hotel,2018,6,1,208
7793,London,3.3,4,3.7,Hotel,2018,2,1,156
7793,London,3.3,4,3.7,Hotel,2018,4,1,195
7793,London,3.3,4,3.7,Hotel,2018,3,1,208
7793,London,3.3,4,3.7,Hotel,2017,12,0,103
7793,London,3.3,4,3.7,Hotel,2017,12,0,386
7793,London,3.3,4,3.7,Hotel,2018,1,1,129
7794,London,2.7,3.5,4.3,Hotel,2017,11,0,220
7794,London,2.7,3.5,4.3,Hotel,2018,3,1,187
7794,London,2.7,3.5,4.3,Hotel,2017,12,0,514
7794,London,2.7,3.5,4.3,Hotel,2018,5,1,259
7794,London,2.7,3.5,4.3,Hotel,2018,4,1,233
7794,London,2.7,3.5,4.3,Hotel,2018,6,1,266
7794,London,2.7,3.5,4.3,Hotel,2018,1,1,154
7794,London,2.7,3.5,4.3,Hotel,2017,12,0,115
7794,London,2.7,3.5,4.3,Hotel,2017,11,1,233
7794,London,2.7,3.5,4.3,Hotel,2018,2,1,174
7795,London,2.7,3,3,Hotel,2018,3,1,127
7795,London,2.7,3,3,Hotel,2018,2,1,131
7795,London,2.7,3,3,Hotel,2017,11,1,127
7795,London,2.7,3,3,Hotel,2018,6,1,131
7795,London,2.7,3,3,Hotel,2018,5,1,127
7795,London,2.7,3,3,Hotel,2018,1,1,127
7795,London,2.7,3,3,Hotel,2017,11,0,127
7795,London,2.7,3,3,Hotel,2017,12,0,127
7795,London,2.7,3,3,Hotel,2018,4,1,131
7795,London,2.7,3,3,Hotel,2017,12,0,525
7796,London,7,2,3.4,Hotel,2018,3,1,73
7796,London,7,2,3.4,Hotel,2018,1,1,73
7796,London,7,2,3.4,Hotel,2017,11,1,73
7796,London,7,2,3.4,Hotel,2018,4,1,76
7796,London,7,2,3.4,Hotel,2018,6,1,76
7796,London,7,2,3.4,Hotel,2018,5,1,73
7796,London,7,2,3.4,Hotel,2018,2,1,76
7796,London,7,2,3.4,Hotel,2017,11,0,72
7796,London,7,2,3.4,Hotel,2017,12,0,399
7796,London,7,2,3.4,Hotel,2017,12,0,72
7797,London,7,3,4,Hotel,2018,4,1,170
7797,London,7,3,4,Hotel,2018,1,1,118
7797,London,7,3,4,Hotel,2017,11,0,111
7797,London,7,3,4,Hotel,2018,6,1,236
7797,London,7,3,4,Hotel,2018,2,1,170
7797,London,7,3,4,Hotel,2018,3,1,170
7797,London,7,3,4,Hotel,2017,11,1,111
7797,London,7,3,4,Hotel,2018,5,1,170
7798,London,1.4,3,4,Hotel,2017,11,1,202
7798,London,1.4,3,4,Hotel,2017,12,0,135
7798,London,1.4,3,4,Hotel,2017,12,0,664
7799,London,7.7,2.5,3,Bed and breakfast,2018,6,1,95
7799,London,7.7,2.5,3,Bed and breakfast,2018,3,1,95
7799,London,7.7,2.5,3,Bed and breakfast,2017,12,0,398
7799,London,7.7,2.5,3,Bed and breakfast,2018,1,1,95
7799,London,7.7,2.5,3,Bed and breakfast,2018,4,1,95
7799,London,7.7,2.5,3,Bed and breakfast,2018,2,1,95
7799,London,7.7,2.5,3,Bed and breakfast,2017,11,0,99
7799,London,7.7,2.5,3,Bed and breakfast,2017,12,0,99
7799,London,7.7,2.5,3,Bed and breakfast,2018,5,1,95
7800,London,2.3,5,4.3,Hotel,2018,5,1,282
7800,London,2.3,5,4.3,Hotel,2017,12,0,223
7800,London,2.3,5,4.3,Hotel,2018,4,1,269
7800,London,2.3,5,4.3,Hotel,2018,3,1,269
7800,London,2.3,5,4.3,Hotel,2018,1,1,249
7800,London,2.3,5,4.3,Hotel,2017,12,0,938
7800,London,2.3,5,4.3,Hotel,2018,2,1,262
7800,London,2.3,5,4.3,Hotel,2017,11,1,275
7800,London,2.3,5,4.3,Hotel,2018,6,1,282
7801,London,2.5,4.5,4.5,Hotel,2018,5,1,284
7801,London,2.5,4.5,4.5,Hotel,2017,11,0,317
7801,London,2.5,4.5,4.5,Hotel,2018,1,1,199
7801,London,2.5,4.5,4.5,Hotel,2017,12,0,166
7801,London,2.5,4.5,4.5,Hotel,2017,12,0,967
7801,London,2.5,4.5,4.5,Hotel,2018,6,1,267
7801,London,2.5,4.5,4.5,Hotel,2018,3,1,216
7801,London,2.5,4.5,4.5,Hotel,2018,4,1,267
7801,London,2.5,4.5,4.5,Hotel,2018,2,1,250
7802,London,1,4,4.4,Hotel,2017,11,0,263
7802,London,1,4,4.4,Hotel,2018,4,1,248
7802,London,1,4,4.4,Hotel,2018,2,1,182
7802,London,1,4,4.4,Hotel,2018,3,1,221
7802,London,1,4,4.4,Hotel,2017,12,0,177
7802,London,1,4,4.4,Hotel,2017,11,1,229
7802,London,1,4,4.4,Hotel,2018,1,1,182
7802,London,1,4,4.4,Hotel,2017,12,0,905
7802,London,1,4,4.4,Hotel,2018,6,1,248
7802,London,1,4,4.4,Hotel,2018,5,1,261
7803,London,1,3,4.1,Hotel,2017,11,1,182
7803,London,1,3,4.1,Hotel,2018,2,1,143
7803,London,1,3,4.1,Hotel,2017,11,0,224
7803,London,1,3,4.1,Hotel,2017,12,0,575
7803,London,1,3,4.1,Hotel,2017,12,0,119
7804,London,1.5,4,4.5,Hotel,2017,12,0,375
7804,London,1.5,4,4.5,Hotel,2018,2,1,490
7804,London,1.5,4,4.5,Hotel,2018,6,1,588
7804,London,1.5,4,4.5,Hotel,2017,11,0,361
7804,London,1.5,4,4.5,Hotel,2018,4,1,588
7804,London,1.5,4,4.5,Hotel,2017,12,0,1673
7804,London,1.5,4,4.5,Hotel,2018,3,1,588
7804,London,1.5,4,4.5,Hotel,2018,1,1,503
7804,London,1.5,4,4.5,Hotel,2017,11,1,588
7805,London,2.9,3.5,3.7,Hotel,2018,2,1,186
7805,London,2.9,3.5,3.7,Hotel,2018,3,1,180
7805,London,2.9,3.5,3.7,Hotel,2017,11,0,194
7805,London,2.9,3.5,3.7,Hotel,2018,6,1,205
7805,London,2.9,3.5,3.7,Hotel,2017,11,1,176
7805,London,2.9,3.5,3.7,Hotel,2018,5,1,199
7805,London,2.9,3.5,3.7,Hotel,2018,1,1,100
7805,London,2.9,3.5,3.7,Hotel,2017,12,0,524
7805,London,2.9,3.5,3.7,Hotel,2017,12,0,98
7805,London,2.9,3.5,3.7,Hotel,2018,4,1,205
7806,London,4.1,4,4.5,Inn,2018,1,1,208
7806,London,4.1,4,4.5,Inn,2017,11,1,215
7806,London,4.1,4,4.5,Inn,2017,12,0,670
7806,London,4.1,4,4.5,Inn,2017,11,0,208
7806,London,4.1,4,4.5,Inn,2018,2,1,182
7807,London,3.1,4,4.3,Hotel,2018,1,1,148
7807,London,3.1,4,4.3,Hotel,2017,11,1,189
7807,London,3.1,4,4.3,Hotel,2018,2,1,189
7807,London,3.1,4,4.3,Hotel,2018,5,1,224
7807,London,3.1,4,4.3,Hotel,2017,12,0,497
7807,London,3.1,4,4.3,Hotel,2018,6,1,237
7807,London,3.1,4,4.3,Hotel,2018,3,1,224
7807,London,3.1,4,4.3,Hotel,2017,11,0,237
7807,London,3.1,4,4.3,Hotel,2018,4,1,237
7807,London,3.1,4,4.3,Hotel,2017,12,0,111
7808,London,3.4,3,NA,Apartment,2017,11,0,204
7809,London,2.5,3,4,Hotel,2017,12,0,480
7809,London,2.5,3,4,Hotel,2017,12,0,110
7810,London,8.4,4,4,Apartment,2017,12,0,508
7810,London,8.4,4,4,Apartment,2018,3,1,146
7810,London,8.4,4,4,Apartment,2018,4,1,195
7810,London,8.4,4,4,Apartment,2018,1,1,146
7810,London,8.4,4,4,Apartment,2017,11,0,97
7810,London,8.4,4,4,Apartment,2018,5,1,195
7810,London,8.4,4,4,Apartment,2017,12,0,127
7810,London,8.4,4,4,Apartment,2017,11,1,146
7810,London,8.4,4,4,Apartment,2018,2,1,146
7810,London,8.4,4,4,Apartment,2018,6,1,195
7811,London,7.3,2.5,2.7,Bed and breakfast,2018,6,1,85
7811,London,7.3,2.5,2.7,Bed and breakfast,2018,2,1,77
7811,London,7.3,2.5,2.7,Bed and breakfast,2017,12,0,90
7811,London,7.3,2.5,2.7,Bed and breakfast,2017,12,0,362
7811,London,7.3,2.5,2.7,Bed and breakfast,2017,11,0,90
7811,London,7.3,2.5,2.7,Bed and breakfast,2018,5,1,85
7811,London,7.3,2.5,2.7,Bed and breakfast,2018,1,1,77
7811,London,7.3,2.5,2.7,Bed and breakfast,2017,11,1,90
7811,London,7.3,2.5,2.7,Bed and breakfast,2018,3,1,85
7811,London,7.3,2.5,2.7,Bed and breakfast,2018,4,1,85
7812,London,2.9,2.5,2.7,Guest House,2017,12,0,75
7812,London,2.9,2.5,2.7,Guest House,2017,11,1,87
7812,London,2.9,2.5,2.7,Guest House,2017,12,0,362
7812,London,2.9,2.5,2.7,Guest House,2017,11,0,75
7813,London,2.9,2.5,2.9,Hotel,2017,12,0,439
7813,London,2.9,2.5,2.9,Hotel,2018,5,1,120
7813,London,2.9,2.5,2.9,Hotel,2018,1,1,101
7813,London,2.9,2.5,2.9,Hotel,2018,4,1,105
7813,London,2.9,2.5,2.9,Hotel,2018,6,1,105
7813,London,2.9,2.5,2.9,Hotel,2017,11,1,101
7813,London,2.9,2.5,2.9,Hotel,2018,3,1,120
7813,London,2.9,2.5,2.9,Hotel,2017,12,0,101
7813,London,2.9,2.5,2.9,Hotel,2018,2,1,105
7813,London,2.9,2.5,2.9,Hotel,2017,11,0,95
7814,London,6.2,3,3.2,Hotel,2017,11,0,83
7814,London,6.2,3,3.2,Hotel,2017,12,0,381
7814,London,6.2,3,3.2,Hotel,2018,6,1,144
7814,London,6.2,3,3.2,Hotel,2018,5,1,140
7814,London,6.2,3,3.2,Hotel,2018,4,1,111
7814,London,6.2,3,3.2,Hotel,2017,12,0,95
7814,London,6.2,3,3.2,Hotel,2018,2,1,78
7814,London,6.2,3,3.2,Hotel,2018,1,1,70
7814,London,6.2,3,3.2,Hotel,2018,3,1,83
7814,London,6.2,3,3.2,Hotel,2017,11,1,108
7815,London,2,2,4.3,Hostel,2017,12,0,181
7816,London,4.8,4,3.9,Hotel,2018,4,1,154
7816,London,4.8,4,3.9,Hotel,2018,6,1,248
7816,London,4.8,4,3.9,Hotel,2018,1,1,147
7816,London,4.8,4,3.9,Hotel,2017,12,0,564
7816,London,4.8,4,3.9,Hotel,2017,11,0,164
7816,London,4.8,4,3.9,Hotel,2018,3,1,147
7816,London,4.8,4,3.9,Hotel,2017,12,0,139
7816,London,4.8,4,3.9,Hotel,2018,5,1,173
7816,London,4.8,4,3.9,Hotel,2018,2,1,147
7816,London,4.8,4,3.9,Hotel,2017,11,1,175
7817,London,4.5,1.5,2.4,Hotel,2017,12,0,388
7817,London,4.5,1.5,2.4,Hotel,2017,11,1,116
7817,London,4.5,1.5,2.4,Hotel,2017,12,0,65
7817,London,4.5,1.5,2.4,Hotel,2017,11,0,65
7818,London,2.2,4,4.4,Hotel,2017,11,1,190
7818,London,2.2,4,4.4,Hotel,2018,1,1,179
7818,London,2.2,4,4.4,Hotel,2018,2,1,203
7818,London,2.2,4,4.4,Hotel,2017,12,0,179
7818,London,2.2,4,4.4,Hotel,2017,12,0,854
7819,London,1.4,4,4.4,Hotel,2018,4,1,235
7819,London,1.4,4,4.4,Hotel,2017,11,1,208
7819,London,1.4,4,4.4,Hotel,2017,11,0,315
7819,London,1.4,4,4.4,Hotel,2018,5,1,269
7819,London,1.4,4,4.4,Hotel,2018,2,1,175
7819,London,1.4,4,4.4,Hotel,2017,12,0,811
7819,London,1.4,4,4.4,Hotel,2018,1,1,175
7819,London,1.4,4,4.4,Hotel,2017,12,0,137
7819,London,1.4,4,4.4,Hotel,2018,6,1,249
7820,London,1,3,3.7,Hotel,2017,12,0,88
7820,London,1,3,3.7,Hotel,2017,11,1,166
7820,London,1,3,3.7,Hotel,2017,12,0,464
7820,London,1,3,3.7,Hotel,2017,11,0,143
7821,London,6.1,2.5,3.7,Guest House,2017,11,0,75
7821,London,6.1,2.5,3.7,Guest House,2018,5,1,88
7821,London,6.1,2.5,3.7,Guest House,2017,12,0,53
7821,London,6.1,2.5,3.7,Guest House,2018,3,1,70
7821,London,6.1,2.5,3.7,Guest House,2018,1,1,70
7821,London,6.1,2.5,3.7,Guest House,2017,11,1,70
7821,London,6.1,2.5,3.7,Guest House,2017,12,0,242
7821,London,6.1,2.5,3.7,Guest House,2018,2,1,72
7821,London,6.1,2.5,3.7,Guest House,2018,4,1,90
7822,London,7.1,3.5,4.3,Hotel,2017,12,0,613
7822,London,7.1,3.5,4.3,Hotel,2018,3,1,164
7822,London,7.1,3.5,4.3,Hotel,2018,1,1,164
7822,London,7.1,3.5,4.3,Hotel,2017,11,1,138
7822,London,7.1,3.5,4.3,Hotel,2018,4,1,169
7822,London,7.1,3.5,4.3,Hotel,2017,12,0,148
7822,London,7.1,3.5,4.3,Hotel,2018,6,1,208
7822,London,7.1,3.5,4.3,Hotel,2018,5,1,164
7822,London,7.1,3.5,4.3,Hotel,2017,11,0,148
7822,London,7.1,3.5,4.3,Hotel,2018,2,1,169
7823,London,7.5,3,3.9,Bed and breakfast,2018,1,1,98
7823,London,7.5,3,3.9,Bed and breakfast,2018,6,1,98
7823,London,7.5,3,3.9,Bed and breakfast,2018,5,1,98
7823,London,7.5,3,3.9,Bed and breakfast,2017,12,0,98
7823,London,7.5,3,3.9,Bed and breakfast,2018,4,1,105
7823,London,7.5,3,3.9,Bed and breakfast,2017,11,0,105
7823,London,7.5,3,3.9,Bed and breakfast,2018,2,1,98
7823,London,7.5,3,3.9,Bed and breakfast,2018,3,1,98
7824,London,4.8,3,3.2,Guest House,2018,6,1,132
7824,London,4.8,3,3.2,Guest House,2017,11,0,74
7824,London,4.8,3,3.2,Guest House,2017,11,1,127
7824,London,4.8,3,3.2,Guest House,2018,2,1,171
7824,London,4.8,3,3.2,Guest House,2018,5,1,129
7824,London,4.8,3,3.2,Guest House,2018,3,1,166
7824,London,4.8,3,3.2,Guest House,2017,12,0,301
7824,London,4.8,3,3.2,Guest House,2018,1,1,89
7824,London,4.8,3,3.2,Guest House,2018,4,1,132
7824,London,4.8,3,3.2,Guest House,2017,12,0,74
7825,London,3.7,4,3.5,Apartment,2018,4,1,158
7825,London,3.7,4,3.5,Apartment,2017,11,1,160
7825,London,3.7,4,3.5,Apartment,2018,3,1,167
7825,London,3.7,4,3.5,Apartment,2018,1,1,141
7825,London,3.7,4,3.5,Apartment,2018,5,1,167
7825,London,3.7,4,3.5,Apartment,2018,6,1,196
7825,London,3.7,4,3.5,Apartment,2017,11,0,170
7825,London,3.7,4,3.5,Apartment,2017,12,0,108
7825,London,3.7,4,3.5,Apartment,2017,12,0,489
7825,London,3.7,4,3.5,Apartment,2018,2,1,145
7826,London,2.7,4,3.5,Apartment,2017,11,1,181
7826,London,2.7,4,3.5,Apartment,2018,1,1,201
7826,London,2.7,4,3.5,Apartment,2017,12,0,127
7826,London,2.7,4,3.5,Apartment,2017,11,0,179
7826,London,2.7,4,3.5,Apartment,2018,3,1,179
7826,London,2.7,4,3.5,Apartment,2018,5,1,218
7826,London,2.7,4,3.5,Apartment,2018,2,1,194
7826,London,2.7,4,3.5,Apartment,2017,12,0,623
7826,London,2.7,4,3.5,Apartment,2018,6,1,252
7826,London,2.7,4,3.5,Apartment,2018,4,1,185
7827,London,1.8,2.5,4,Hotel,2018,3,1,169
7827,London,1.8,2.5,4,Hotel,2017,11,1,182
7827,London,1.8,2.5,4,Hotel,2018,4,1,221
7827,London,1.8,2.5,4,Hotel,2017,12,0,199
7827,London,1.8,2.5,4,Hotel,2018,1,1,143
7827,London,1.8,2.5,4,Hotel,2018,5,1,221
7827,London,1.8,2.5,4,Hotel,2017,12,0,798
7827,London,1.8,2.5,4,Hotel,2018,2,1,143
7827,London,1.8,2.5,4,Hotel,2017,11,0,182
7827,London,1.8,2.5,4,Hotel,2018,6,1,221
7828,London,3.3,2,3.2,Guest House,2017,12,0,74
7828,London,3.3,2,3.2,Guest House,2017,11,0,109
7829,London,3.6,3,3.4,Apart-hotel,2018,4,1,103
7829,London,3.6,3,3.4,Apart-hotel,2018,1,1,100
7829,London,3.6,3,3.4,Apart-hotel,2018,2,1,90
7829,London,3.6,3,3.4,Apart-hotel,2017,11,0,100
7829,London,3.6,3,3.4,Apart-hotel,2018,5,1,100
7829,London,3.6,3,3.4,Apart-hotel,2017,11,1,100
7829,London,3.6,3,3.4,Apart-hotel,2018,3,1,87
7829,London,3.6,3,3.4,Apart-hotel,2018,6,1,103
7829,London,3.6,3,3.4,Apart-hotel,2017,12,0,362
7829,London,3.6,3,3.4,Apart-hotel,2017,12,0,75
7830,London,0.9,4,4.5,Hotel,2017,11,0,240
7830,London,0.9,4,4.5,Hotel,2018,4,1,233
7830,London,0.9,4,4.5,Hotel,2018,5,1,344
7830,London,0.9,4,4.5,Hotel,2018,2,1,199
7830,London,0.9,4,4.5,Hotel,2018,6,1,266
7830,London,0.9,4,4.5,Hotel,2017,12,0,854
7830,London,0.9,4,4.5,Hotel,2018,1,1,199
7830,London,0.9,4,4.5,Hotel,2017,12,0,156
7830,London,0.9,4,4.5,Hotel,2017,11,1,209
7830,London,0.9,4,4.5,Hotel,2018,3,1,289
7831,London,6.8,4,4.5,Hotel,2017,11,0,166
7831,London,6.8,4,4.5,Hotel,2018,5,1,210
7831,London,6.8,4,4.5,Hotel,2018,4,1,177
7831,London,6.8,4,4.5,Hotel,2018,6,1,210
7831,London,6.8,4,4.5,Hotel,2017,12,0,441
7831,London,6.8,4,4.5,Hotel,2018,1,1,121
7831,London,6.8,4,4.5,Hotel,2017,12,0,110
7831,London,6.8,4,4.5,Hotel,2017,11,1,166
7831,London,6.8,4,4.5,Hotel,2018,2,1,143
7831,London,6.8,4,4.5,Hotel,2018,3,1,143
7832,London,3.9,2,3.2,Hostel,2018,1,1,63
7832,London,3.9,2,3.2,Hostel,2017,12,0,378
7832,London,3.9,2,3.2,Hostel,2018,5,1,63
7832,London,3.9,2,3.2,Hostel,2018,6,1,65
7832,London,3.9,2,3.2,Hostel,2018,2,1,65
7832,London,3.9,2,3.2,Hostel,2017,12,0,92
7832,London,3.9,2,3.2,Hostel,2017,11,1,92
7832,London,3.9,2,3.2,Hostel,2018,4,1,65
7832,London,3.9,2,3.2,Hostel,2017,11,0,92
7832,London,3.9,2,3.2,Hostel,2018,3,1,63
7833,London,3.3,2.5,2.5,Bed and breakfast,2018,1,1,74
7833,London,3.3,2.5,2.5,Bed and breakfast,2017,12,0,84
7833,London,3.3,2.5,2.5,Bed and breakfast,2017,12,0,450
7833,London,3.3,2.5,2.5,Bed and breakfast,2018,2,1,121
7833,London,3.3,2.5,2.5,Bed and breakfast,2017,11,0,87
7833,London,3.3,2.5,2.5,Bed and breakfast,2017,11,1,155
7834,London,4.5,2,2,Hostel,2018,3,1,66
7834,London,4.5,2,2,Hostel,2018,4,1,68
7834,London,4.5,2,2,Hostel,2017,11,0,54
7834,London,4.5,2,2,Hostel,2017,11,1,66
7834,London,4.5,2,2,Hostel,2018,2,1,62
7834,London,4.5,2,2,Hostel,2018,1,1,60
7834,London,4.5,2,2,Hostel,2017,12,0,54
7834,London,4.5,2,2,Hostel,2018,5,1,72
7834,London,4.5,2,2,Hostel,2017,12,0,268
7835,London,7.5,2.5,2.2,Guest House,2017,12,0,72
7835,London,7.5,2.5,2.2,Guest House,2018,6,1,91
7835,London,7.5,2.5,2.2,Guest House,2018,5,1,89
7835,London,7.5,2.5,2.2,Guest House,2017,11,1,100
7835,London,7.5,2.5,2.2,Guest House,2018,1,1,89
7835,London,7.5,2.5,2.2,Guest House,2017,12,0,299
7835,London,7.5,2.5,2.2,Guest House,2017,11,0,76
7835,London,7.5,2.5,2.2,Guest House,2018,4,1,91
7835,London,7.5,2.5,2.2,Guest House,2018,3,1,89
7835,London,7.5,2.5,2.2,Guest House,2018,2,1,91
7836,London,5.1,4,3.9,Hotel,2017,11,1,156
7836,London,5.1,4,3.9,Hotel,2017,11,0,87
7836,London,5.1,4,3.9,Hotel,2018,4,1,87
7836,London,5.1,4,3.9,Hotel,2018,2,1,77
7836,London,5.1,4,3.9,Hotel,2018,6,1,97
7836,London,5.1,4,3.9,Hotel,2018,1,1,77
7836,London,5.1,4,3.9,Hotel,2017,12,0,311
7836,London,5.1,4,3.9,Hotel,2017,12,0,77
7836,London,5.1,4,3.9,Hotel,2018,3,1,77
7837,London,5.2,3,4.3,Apartment,2017,11,0,205
7837,London,5.2,3,4.3,Apartment,2017,12,0,477
7837,London,5.2,3,4.3,Apartment,2017,12,0,112
7838,London,8.5,3,4.5,Hotel,2017,11,1,129
7838,London,8.5,3,4.5,Hotel,2018,6,1,236
7838,London,8.5,3,4.5,Hotel,2018,5,1,228
7838,London,8.5,3,4.5,Hotel,2017,12,0,89
7838,London,8.5,3,4.5,Hotel,2017,11,0,141
7838,London,8.5,3,4.5,Hotel,2018,3,1,132
7838,London,8.5,3,4.5,Hotel,2018,4,1,187
7838,London,8.5,3,4.5,Hotel,2017,12,0,389
7838,London,8.5,3,4.5,Hotel,2018,1,1,123
7839,London,6,3.5,4.4,Inn,2018,1,1,169
7839,London,6,3.5,4.4,Inn,2018,6,1,210
7839,London,6,3.5,4.4,Inn,2017,11,0,210
7839,London,6,3.5,4.4,Inn,2018,2,1,235
7839,London,6,3.5,4.4,Inn,2018,5,1,210
7839,London,6,3.5,4.4,Inn,2017,11,1,196
7839,London,6,3.5,4.4,Inn,2018,3,1,210
7839,London,6,3.5,4.4,Inn,2018,4,1,210
7840,London,2.8,3,3.4,Guest House,2018,3,1,90
7840,London,2.8,3,3.4,Guest House,2018,6,1,93
7840,London,2.8,3,3.4,Guest House,2017,12,0,90
7840,London,2.8,3,3.4,Guest House,2018,5,1,90
7840,London,2.8,3,3.4,Guest House,2018,2,1,93
7840,London,2.8,3,3.4,Guest House,2017,11,0,90
7840,London,2.8,3,3.4,Guest House,2018,4,1,93
7840,London,2.8,3,3.4,Guest House,2018,1,1,90
7840,London,2.8,3,3.4,Guest House,2017,12,0,373
7841,London,6.8,3,3,Apartment,2017,11,0,177
7841,London,6.8,3,3,Apartment,2018,1,1,177
7841,London,6.8,3,3,Apartment,2018,4,1,177
7841,London,6.8,3,3,Apartment,2018,5,1,177
7841,London,6.8,3,3,Apartment,2018,3,1,177
7841,London,6.8,3,3,Apartment,2018,2,1,177
7842,London,3,3,3.5,Apartment,2017,11,1,356
7842,London,3,3,3.5,Apartment,2017,12,0,861
7842,London,3,3,3.5,Apartment,2017,11,0,280
7843,London,6.5,4,4.3,Hotel,2018,6,1,235
7843,London,6.5,4,4.3,Hotel,2018,4,1,156
7843,London,6.5,4,4.3,Hotel,2017,12,0,493
7843,London,6.5,4,4.3,Hotel,2017,12,0,103
7843,London,6.5,4,4.3,Hotel,2017,11,1,143
7843,London,6.5,4,4.3,Hotel,2018,1,1,195
7843,London,6.5,4,4.3,Hotel,2018,3,1,129
7844,London,4.1,2,4.1,Hotel,2018,4,1,137
7844,London,4.1,2,4.1,Hotel,2018,2,1,97
7844,London,4.1,2,4.1,Hotel,2018,1,1,92
7844,London,4.1,2,4.1,Hotel,2018,6,1,187
7844,London,4.1,2,4.1,Hotel,2017,12,0,127
7844,London,4.1,2,4.1,Hotel,2017,12,0,605
7844,London,4.1,2,4.1,Hotel,2017,11,1,200
7844,London,4.1,2,4.1,Hotel,2017,11,0,101
7844,London,4.1,2,4.1,Hotel,2018,3,1,134
7844,London,4.1,2,4.1,Hotel,2018,5,1,180
7845,London,2.5,4,NA,Apartment,2017,12,0,821
7846,London,1.2,4,4.1,Hotel,2017,11,0,274
7846,London,1.2,4,4.1,Hotel,2017,12,0,716
7846,London,1.2,4,4.1,Hotel,2018,1,1,152
7846,London,1.2,4,4.1,Hotel,2018,5,1,217
7846,London,1.2,4,4.1,Hotel,2018,3,1,191
7846,London,1.2,4,4.1,Hotel,2018,4,1,131
7846,London,1.2,4,4.1,Hotel,2017,12,0,129
7846,London,1.2,4,4.1,Hotel,2018,6,1,224
7846,London,1.2,4,4.1,Hotel,2018,2,1,152
7847,London,3.7,2.5,4.5,Inn,2018,4,1,187
7847,London,3.7,2.5,4.5,Inn,2018,6,1,187
7847,London,3.7,2.5,4.5,Inn,2018,1,1,160
7847,London,3.7,2.5,4.5,Inn,2018,5,1,180
7847,London,3.7,2.5,4.5,Inn,2018,2,1,160
7847,London,3.7,2.5,4.5,Inn,2017,11,0,141
7847,London,3.7,2.5,4.5,Inn,2018,3,1,147
7847,London,3.7,2.5,4.5,Inn,2017,12,0,515
7848,London,1.1,2,3,Hostel,2018,2,1,68
7848,London,1.1,2,3,Hostel,2017,11,0,44
7848,London,1.1,2,3,Hostel,2018,4,1,59
7848,London,1.1,2,3,Hostel,2018,3,1,66
7848,London,1.1,2,3,Hostel,2017,12,0,44
7848,London,1.1,2,3,Hostel,2018,6,1,59
7848,London,1.1,2,3,Hostel,2018,1,1,66
7848,London,1.1,2,3,Hostel,2017,12,0,212
